App_Running,Screen_On_Time_min,CPU_Usage_%,Battery_Temperature_C,Battery_Drop_Per_Hour,Network_Type,Brightness_Level_%,RAM_Usage_MB,Charging_State,Usage_Mode,Intensity,Total_Battery_Drain,High_Temperature
PUBG,79.60205387494395,23.383075341135346,32.34599760602558,13.70613316346242,WiFi,96,1495.0544792868209,Not Charging,Browsing,34.9589715282656,18.18393917491819,0
YouTube,102.90025799477723,29.205432522831405,28.92363711886553,13.612631316279836,WiFi,92,1915.8112815870031,Charging,Browsing,55.95209711086837,23.345721240549654,0
Instagram,61.94327790865283,70.87879898179276,38.8798878320308,5.963102989461477,5G,63,1995.171258311855,Not Charging,Browsing,141.41534255213648,6.1562357612355125,1
YouTube,72.2003247837999,23.489287903365373,37.57238035265875,17.344580092126563,4G,32,2126.121388119957,Not Charging,Social Media,49.941077403052496,20.87140526483613,1
WhatsApp,53.59180001735646,33.83340949603376,29.41495218884837,3.653547350277657,4G,92,2757.982596236749,Charging,Music,93.31195456141226,3.263336315833713,0
PUBG,53.53740697510469,28.15842725375351,24.179316164935,15.560933288135184,4G,83,2536.314910121272,Not Charging,Social Media,71.41863888926021,13.88486697265579,0
Facebook,56.98542764985302,19.40549085762831,37.076226171616966,13.33498048428854,4G,37,2275.0197229776973,Charging,Gaming,44.147874435167786,12.664992759993776,1
WhatsApp,67.68774022915836,41.316274853297095,37.64585183472367,10.578558861153972,5G,51,2791.66522424875,Not Charging,Video Streaming,115.34120770345261,11.933979069877525,1
Camera,70.38011164567337,35.547082649813134,30.06524244137117,13.955950794131256,WiFi,26,1954.1160672388464,Not Charging,Browsing,69.46312534946706,16.370356250208026,0
PUBG,87.2158037724595,48.66540963499892,29.06085793314519,14.09284663114724,5G,33,1764.9215995375596,Not Charging,Gaming,85.89063261515287,20.48531577295841,0
TikTok,57.71957629895251,47.15866880495008,38.27934089573124,5.461000466234618,WiFi,38,2385.243368421716,Charging,Video Streaming,112.48490203060322,5.253443884657405,1
PUBG,87.99081689793691,48.51061578562994,44.281968491624426,19.08063141040753,WiFi,46,2338.9241564129534,Charging,Music,113.4626511034774,27.98200574550321,1
TikTok,92.1250322880807,21.226949407235093,32.52504900545967,12.360690269258331,5G,56,1314.45560073241,Charging,Video Streaming,27.901882534803676,18.978816502639813,0
Maps,68.30444542919335,44.61441198804644,30.60180533638532,23.5736615227046,5G,51,3095.9406176970933,Charging,Video Streaming,138.1235702084651,26.83643128406419,0
Instagram,59.88188568954047,44.979072594351415,36.4942923187529,15.948855143183533,4G,78,1588.7513196314933,Charging,Navigation,71.46056094007653,15.917458676052599,1
Spotify,82.12697579949975,19.684055026897163,38.176265324240354,12.24698673457692,WiFi,55,2517.683192853637,Charging,Video Streaming,49.55821450842513,16.76346638612322,1
PUBG,74.92706342473888,30.22075636659141,33.17854952053794,8.54980357003691,4G,49,2531.657006412647,Not Charging,Navigation,76.50858959457076,10.676861239353574,0
Chrome,85.50879573183863,13.158318552815476,45.12545541745976,11.445802314036357,4G,98,500.0,Not Charging,Video Streaming,6.579159276407738,16.31194620096568,1
Camera,119.24666090649916,45.04433948570426,39.50842561070839,12.749153642913326,5G,79,2336.3313414563404,Charging,Navigation,105.23850209565025,25.338233355022396,1
WhatsApp,81.71592621069288,44.9753370416596,33.093646469841666,19.327150771638603,4G,38,3182.448711619427,Charging,Music,143.13170342287907,26.322267105302604,0
Camera,64.0192359679967,56.45544198677533,27.03758513860897,18.133299171552647,4G,25,1773.923067498824,Charging,Music,100.14761082618239,19.347999309031803,0
YouTube,57.72775970144853,31.56802238278481,41.59710893907436,14.257442412374733,4G,17,1061.2767064371085,Not Charging,Video Streaming,33.502406823134784,13.717503492313487,1
Spotify,58.69495921696041,41.77204379845695,40.95965618107537,20.84595584618332,5G,58,2129.688861246757,Charging,Social Media,88.96145638908543,20.392542137171457,1
YouTube,43.43084232222198,49.816026515379626,33.48623565019117,1.91909435199724,4G,29,2479.630749322328,Charging,Music,123.52535115659174,1.389131403384315,0
Maps,103.31859020863948,23.691627071679623,36.75287728806272,14.31393693264154,4G,25,2147.659814703737,Charging,Gaming,50.8815554067935,24.648263070265024,1
Spotify,24.16802951610589,21.41052288023451,34.247650512587455,18.278259592602176,5G,5,1629.8018259945738,Not Charging,Gaming,34.894909285704806,7.362491955617583,0
Spotify,92.20262044298264,24.15672198385753,37.60299440554484,14.737188857077753,5G,62,1581.8281584483934,Not Charging,Navigation,38.21178304987518,22.64679050976155,1
YouTube,58.29840233311923,29.760567976921685,29.87525234434159,5.335960105882507,5G,73,1226.7006584751325,Not Charging,Social Media,36.50730833388378,5.184632484770198,0
TikTok,67.18986963439706,21.9416846653077,29.16240439961577,18.94721566758897,WiFi,90,1075.028560675492,Not Charging,Browsing,23.587937684541252,21.21768251066847,0
YouTube,57.550308961390286,24.802584350581643,39.05431866380262,15.806742816867173,5G,75,1994.167883320212,Charging,Navigation,49.460517135270415,15.161382213065707,1
Camera,116.14661649105076,48.21372753549868,39.68807421754799,13.7150598010673,WiFi,17,2454.418820879824,Charging,Video Streaming,118.33668028789977,26.549296514439845,1
TikTok,80.40789004214442,33.55480052758561,32.54603987189197,12.441789955780362,5G,56,2295.496477050066,Charging,Music,77.02492639919048,16.67363464486407,0
Camera,99.75946312607132,39.60047560489154,31.25439462019488,21.968510340743773,5G,27,2350.5345499530204,Not Charging,Social Media,93.08228610386931,36.52611328786909,0
Maps,112.51317146490015,26.73924817822137,40.73783226072349,14.22258771866476,5G,25,2579.0968706618264,Charging,Navigation,68.96311130030068,26.670474177745188,1
WhatsApp,84.08513685056009,25.7545185622649,31.423687403424104,10.79040170631418,WiFi,10,2984.9355881153665,Not Charging,Navigation,76.8755790112823,15.121873402465749,0
Facebook,50.10940572861969,39.28333834310596,35.27705627992883,7.943107495522201,4G,24,2216.5847073049554,Charging,Gaming,87.07484702321506,6.63373993731937,1
TikTok,74.4839312471057,36.89093492005108,34.64292510813673,15.787645696043072,5G,80,2406.844955425442,Charging,Video Streaming,88.79076061325323,19.59876527629561,0
Maps,61.44379966084494,46.66980017462104,27.6654702732404,16.931166976378005,WiFi,44,2410.839181340376,Charging,Navigation,112.51338284630232,17.338587195348065,0
Chrome,67.41239595281752,54.52389497005989,35.96057133539334,12.282577772418447,5G,13,2288.385642987884,Charging,Gaming,124.77169844926435,13.799966601925796,1
Maps,77.63440518376778,24.628816935853926,35.4720347670208,9.211107600769616,4G,54,2211.540357700839,Not Charging,Social Media,54.46762261606688,11.918314327823857,1
YouTube,76.64610894769339,47.91776806645672,36.800956390508034,18.65028299106025,WiFi,32,2260.1881128180567,Not Charging,Navigation,108.30316977657816,23.824527033968618,1
YouTube,90.30272902550716,18.80290748460256,35.79115434826643,7.562922911515837,5G,15,3136.912783267947,Not Charging,Browsing,58.983080851054325,11.382542971990238,1
Facebook,93.93260734451216,66.10668024204925,45.67843704706687,21.8472269066599,5G,79,3059.47389256858,Charging,Browsing,202.25166232492887,34.20278310982909,1
Maps,76.64637059333856,23.20543920292507,40.80839115661615,8.327330908259842,5G,92,1175.7293655086878,Not Charging,Gaming,27.283316310405525,10.637661514130773,1
Instagram,90.08672295269793,45.35945854635139,35.19404500227401,5.608509930756662,4G,60,2331.1705041286,Charging,Browsing,105.7406318464983,8.420871338492173,1
WhatsApp,66.26600362661397,18.691394918830014,35.65119541924769,6.248166513183169,WiFi,83,2204.197567913634,Charging,Video Streaming,41.19952722099838,6.900683747038064,1
YouTube,112.8694956399126,32.71863670779802,43.81809603875395,6.451395858533828,5G,39,2956.103394723956,Charging,Music,96.71967304266157,12.136096612102234,1
Facebook,65.86221779455884,58.185997132302745,39.31543893002623,10.81701947981576,5G,85,2178.5277324151334,Charging,Browsing,126.75980839094895,11.873881547793522,1
WhatsApp,109.9296621155607,22.73443772020891,28.854985697527766,9.659137421995784,WiFi,29,2350.894430186681,Charging,Social Media,53.446263009865106,17.697095218796075,0
Maps,43.09832270570696,68.06279251829335,39.744741114035484,17.12319912415358,4G,23,1810.0473452818449,Not Charging,Navigation,123.19687691020589,12.29968602678083,1
Maps,70.48981856472885,34.92086604336431,41.21400541029971,16.410374076447404,4G,35,2688.062447121658,Not Charging,Gaming,93.86946863213349,19.279404853801786,1
Spotify,71.72554565965986,49.635688069739984,43.088585378878925,10.88244470492155,4G,85,1453.6497881087694,Charging,Navigation,72.1529074452105,13.009154742859572,1
Facebook,86.97479486871185,41.044168602554045,32.99254159196256,27.51692202882435,4G,54,2016.7903470572755,Charging,Music,82.7774830406223,39.887977481255604,0
YouTube,101.5454200804706,41.85560098394551,32.62774752265516,10.816194666075036,4G,91,1567.4648283982492,Not Charging,Navigation,65.60718241380575,18.305583850645586,0
Instagram,48.76511992351181,13.608294242853429,30.290924892763343,11.482418224685675,5G,67,2019.45310551722,Charging,Navigation,27.48131206952246,9.33235836231191,0
Maps,52.30042394892731,27.907208105329307,36.54063732168067,5.612910259338076,5G,51,1870.626532509208,Not Charging,Gaming,52.203963930085024,4.892626435844416,1
Instagram,44.95229830709405,52.93964693725556,38.6643379122785,11.597298376875148,5G,5,2702.14448167882,Charging,Music,143.05057483353013,8.688753603227822,1
Maps,113.00460492996044,29.835181973450045,32.43335406661248,13.4870034569555,WiFi,62,2068.6507892918607,Not Charging,Social Media,61.71857273804373,25.401558289037784,0
YouTube,87.44012356992806,37.0824812407672,34.29092351165419,6.078895530530944,4G,14,3095.091240028171,Charging,Gaming,114.77366284680754,8.85898960597182,0
WhatsApp,52.89071978857193,11.788668074462734,24.73141102190468,9.506542875951524,WiFi,12,2055.4478289203444,Not Charging,Music,24.230992199517004,8.380131590166613,0
PUBG,68.92262815109824,26.93634588498884,42.54724525201325,13.635053649878063,4G,30,1550.3424915681144,Charging,Music,41.760561593074115,15.662728875513675,1
WhatsApp,109.54403489153736,51.84558946447199,27.175118142499517,9.37582260449615,4G,38,2054.376990572773,Charging,Navigation,106.51038605849344,17.11775730872985,0
Maps,73.04701924221905,15.760558521095897,36.87389876096402,8.329204138145272,WiFi,23,2486.0921393073336,Charging,Video Streaming,39.182200650389724,10.140392249191137,1
Camera,71.57029655522068,45.75618555494246,36.19127416686174,15.910665071019714,5G,82,3211.9299984675936,Charging,Video Streaming,146.96566499936927,18.978850292061203,1
PUBG,60.467582329423536,37.66667207877478,35.22903984265798,5.589430944334681,WiFi,76,1813.09819147093,Charging,Social Media,68.29337502475514,5.632989596686413,1
PUBG,54.37519215453093,31.460667709652324,35.34398439169845,6.560388107031718,5G,5,3195.2194943385425,Not Charging,Navigation,100.52373877078821,5.9453727321358185,1
Instagram,109.58309526107892,30.801131865169893,29.94109412138583,12.886896702921398,4G,52,2086.04893348022,Charging,Video Streaming,64.25266827732128,23.53643381693199,0
Facebook,121.8475397185515,27.634554528830183,33.35967397902753,16.23079631370142,5G,29,1932.8772958737995,Charging,Gaming,53.414203030362344,32.96137664162421,0
Instagram,55.37013993031631,28.97043541914556,39.84475326126085,13.5276198311331,4G,28,2665.396674620078,Charging,Social Media,77.2177022284863,12.483770049566028,1
Instagram,115.123558230453,48.94610337216736,41.32577750218318,10.880563723218946,4G,51,3054.014676882924,Charging,Navigation,149.4821180748279,20.876820189502514,1
Camera,67.81526459274737,28.519342786328387,32.8954953071253,10.473056903979538,5G,88,2534.27448837699,Not Charging,Browsing,72.27584284867038,11.837218750637865,0
WhatsApp,93.34119988422218,62.11385483288461,27.197902347615432,17.052209414132683,4G,98,1351.055945145899,Not Charging,Gaming,83.91929284789808,26.527894789869563,0
WhatsApp,115.2553451203602,39.49298754564818,31.106630743514767,16.295007164853413,5G,73,2399.8214105571883,Not Charging,Video Streaming,94.77611707891488,31.301444575398705,0
Chrome,76.3730851074092,26.356071064575914,44.263485474264414,12.249246259214528,WiFi,71,3504.7983928684826,Charging,Video Streaming,92.37271550945317,15.59187878427675,1
Maps,71.80145199331602,49.60048928728421,31.40427755006387,10.61190650431741,4G,36,833.3615311647923,Charging,Video Streaming,41.33513969897405,12.699171590455077,0
Camera,100.02702409470464,44.35843914614865,34.513981648701105,12.176360963226518,4G,21,2424.051342876716,Charging,Video Streaming,107.52713398013671,20.299419190907997,0
Chrome,52.25117907409377,10.18735339658512,42.07956181009912,8.364012757034628,WiFi,65,2029.261113779432,Charging,Music,20.672800100019,7.283825472430351,1
YouTube,108.67653444601076,19.48292964473693,32.365519973314456,11.2491217430255,4G,73,1638.4966764049598,Charging,Browsing,31.922715469533127,20.37525944322132,0
Maps,83.57023481106458,33.26869548196381,34.172323051761616,9.552316640047174,WiFi,15,2820.031693083233,Not Charging,Social Media,93.81877564667292,13.30482240997303,0
Maps,65.55623729614558,11.245880983697038,38.97249145378155,11.4957759081077,WiFi,42,1157.3238850557395,Not Charging,Social Media,13.015126670926719,12.560330222253699,1
Spotify,64.89580991710363,66.35794852957419,43.559034337647525,9.731578651695491,4G,72,1989.8748714262329,Not Charging,Video Streaming,132.044014298395,10.525644639562906,1
Spotify,45.41343720429085,47.33348273059012,31.772240676525108,14.619759369689998,WiFi,23,2800.676531863964,Charging,Social Media,132.56577425495198,11.065558734620993,0
TikTok,66.59569583440026,34.800007294453074,41.96047622060591,16.092026999247178,WiFi,91,2732.0821486698937,Not Charging,Browsing,95.07647870275733,17.860995590013697,1
TikTok,73.39905595013997,29.859401695801047,33.592356450678395,10.10142089892656,WiFi,21,2557.8753237984506,Not Charging,Gaming,76.3766267810751,12.357245962270397,0
Instagram,53.46766170721296,26.00504518461501,30.570356472675307,7.940601655666344,4G,17,2303.666651511611,Charging,Gaming,59.9069553628502,7.076090051281721,0
YouTube,78.86337559677489,5.539517630436354,36.24778215153778,15.558108670920864,WiFi,95,2125.602534008674,Not Charging,Social Media,11.77481271244124,20.449416128171205,1
PUBG,91.8229271131374,9.006895225315557,29.21215971115701,12.923794063942204,5G,5,1917.879292851254,Charging,Video Streaming,17.274137845513536,19.778343339309377,0
PUBG,74.66319660001453,63.51681096901411,37.36005715731441,10.166319607414888,5G,6,1617.2087776923393,Charging,Navigation,102.71994423011468,12.650831992450005,1
Spotify,96.56814566298166,58.60399458848877,50.74824005567271,18.877759566816035,WiFi,86,2687.955740122577,Charging,Browsing,157.52494364824082,30.38317059398394,1
Spotify,59.8215004255166,26.36333367613939,40.52800407626847,9.174828697667532,5G,70,2326.5768677661945,Charging,Video Streaming,61.33632228810742,9.147533647359337,1
Spotify,105.0845691054985,48.61998734273686,34.47550181104939,2.0353184215991185,4G,72,2705.755659686066,Charging,Music,131.55380592647515,3.564675988770445,0
Camera,83.04536764437145,42.59631162495547,40.26100953837216,8.46020314684001,WiFi,20,1731.230623462464,Not Charging,Navigation,73.74403913167306,11.709678011256615,1
Facebook,118.63142924386858,44.36431934973263,30.34239135691368,20.091892384456564,4G,8,1718.15614782561,Charging,Browsing,76.22482803484179,39.72549849636801,0
TikTok,140.35543280596832,13.622333532489415,31.181626819989148,10.411481344665964,5G,61,2497.971822949416,Charging,Music,34.02820532697754,24.355132838030936,0
Camera,68.24391019241797,7.8773311620476,34.61417612394368,9.422803542820212,5G,77,833.5147907395485,Not Charging,Social Media,6.56587203512023,10.717482645617007,0
WhatsApp,69.27340307746356,52.73891538604833,35.43890599924919,12.133015606267818,5G,89,682.7057388507519,Charging,Music,36.00516019481942,14.008254677302439,1
PUBG,73.84394695128206,5.31052545444755,28.533485903951163,17.055315439464508,5G,27,2807.8882324158067,Charging,Social Media,14.91136193148788,20.99053014248665,0
Maps,94.89255625438788,32.777096879262274,33.46761253944784,11.585500046414207,4G,6,1775.6872677893662,Not Charging,Music,58.20187360360459,18.322961914826227,0
